user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
QMjJqtw9mjPxCNyzKGo28u,The Complete Idiot's Guide to Urban Homesteading: Reap Nature’s Bounty Wherever You Live,Sundari Kraft,Penguin,9781101529003,English,1,4.3
gfknNUt9pu77ZCtrF9kPeG,The Backyard Homestead Book of Building Projects: 76 Useful Things You Can Build to Create Customized Working Spaces and Storage Facilities| Equip the Garden| Store the Harvest| House Your Animals| and Make Practical Outdoor Furniture,Spike Carlsen,Storey Publishing,9781603428460,English,6,3.3
9L9YaQzWgAC2Tcyq6VTUtU,Ultimate Guide: Wiring| 8th Updated Edition: Edition 8,Editors of Creative Homeowner,Fox Chapel Publishing,9781607657583,English,5,0
8a6KhWXX2Nek9E8UY8KitS,Clothing Alteration Secrets Revealed 3rd Edition: Clothes alteration book,Judith Turner,Judith Turner,9780980352528,English,1,0
kcshkScBZP6WnPZzY5pppp,Masonry and Plastering,Mike Lawrence,Crowood,9781847973511,English,9,5.0
XrP9h8msGeiC3kD42BG2s7,At Home with Madame Chic: Becoming a Connoisseur of Daily Life,Jennifer L. Scott,Simon and Schuster,9781476770345,English,7,4.1
8iX9X2G73YEfQD8TRB52Ez,Clean Design: Wellness for your Lifestyle,Robin Wilson,Greenleaf Book Group,9781626341906,English,5,3.0
mG8UyiATGABKbP9Hf5Fwvu,Catification: Designing a Happy and Stylish Home for Your Cat (and You!),Jackson Galaxy,Penguin,9781101632314,English,5,4.7
KhJcn2bS4n75DZUkrsPCV6,How Buildings Work: The Natural Order of Architecture| Edition 3,Edward Allen,Oxford University Press,9780198036661,English,3,5.0
V422oX68tZrp9h9d4QzARC,Apartment Therapy's Big Book of Small| Cool Spaces,Maxwell Ryan,Potter Style,9780307985064,English,5,3.8
9y3CjsUdKVxDtjZweXphMY,150 Best Cottage and Cabin Ideas,Francesc Zamora,HarperCollins,9780062395214,English,1,4.1
n2koYfWCpggYMi2MZGt5BA,Macramé Plant Hangers: Creative Knotted Crafts for Your Stylish Home,Chrysteen Borja,Simon and Schuster,9781510744424,English,1,3.7
BvK45eFHGwhZ5BUMfB7WuC,Modern Macrame: 33 Stylish Projects for Your Handmade Home,Emily Katz,Ten Speed Press,9780399579585,English,4,4.2
AoZ6965vZ2UqctTrLw8d5r,Big Design| Small Budget: Create a Glamorous Home in Nine Thrifty Steps,Betsy Helmuth,Simon and Schuster,9781629148724,English,2,0
V8Ew94tm4stLejo7xzqhsr,New Minimalism: Decluttering and Design for Sustainable| Intentional Living,Kyle Louise Quilici,Sasquatch Books,9781632171337,English,4,3.0
bE5rB2CXx5mJfSm3LwY5vz,Human Dimension and Interior Space: A Source Book of Design Reference Standards,Julius Panero,Watson-Guptill,9780770434601,English,0,4.5
TAxh8ij7gmbNEqHT3ixR72,150 Best Sustainable House Ideas,Francesc Zamora,Harper Collins,9780062361844,English,1,4.1
mZFbKf6SfeZCxMYNeLskKd,Turn-of-the-Century House Designs: With Floor Plans| Elevations and Interior Details of 24 Residences,William T. Comstock,Courier Corporation,9780486157689,English,6,3.0
NvsWBXgvAMzZSPVzS8VMm2,150 Best Terrace and Balcony Ideas,Irene Alegre,Harper Collins,9780062283375,English,3,4.6
n4bfS3ub5kNa4T7UyqVAWc,Affordable Interior Design: High-End Tips for Any Budget,Betsy Helmuth,Simon and Schuster,9781510746152,English,2,0
BzxXVUmCstc4e2UGkzqYN8,Wood-Frame House Construction,Gerald E. Sherwood,Courier Corporation,9780486156286,English,1,4.2
o2mp3VqcwBC7GoSemyPWBM,Small Space Living: Expert Tips and Techniques on Using Closets| Corners| and Every Other Space in Your Home,Roberta Sandenbergh,Simon and Schuster,9781510736320,English,1,4.0
PFSvMLqE9C6kaWVQbz29FH,Homebody: A Guide to Creating Spaces You Never Want to Leave,Joanna Gaines,HarperCollins,9780062801982,English,9,4.6
Y53Qbd5XbDFBXQHB3sS4xu,The Age of Comfort: When Paris Discovered Casual--and the Modern Home Began,Joan DeJean,Bloomsbury Publishing USA,9781608191352,English,0,3.3
ModnKDc8F8JXCDfcZRJk8W,Unmistakably French,Betty Lou Phillips,Gibbs Smith,9781423621690,English,0,0
jc3bYKZeLmhqhTuJPv2pSm,Downsizing Your Home with Style: Living Well In a Smaller Space,Lauri Ward,Harper Collins,9780062045072,English,2,5.0
cBs8WaHKBMWoQSM5zUXbhB,Charles Faudree's Country French Living,Charles Faudree,Gibbs Smith,9781423614258,English,2,4.9
VqtTMxssyPUdpDFtagyAfC,Hygge & West Home: Design for a Cozy Life,Christiana Coop,Chronicle Books,9781452164380,English,0,0
7KK7xzk55Dnuovu9dUB2G2,HausMagick: Transform Your Home with Witchcraft,Erica Feldmann,HarperCollins,9780062906168,English,1,4.0
GvMWs5unGA2kuL5K2L2cJG,Starting Your Career as an Interior Designer,Robert K. Hale,Simon and Schuster,9781621535164,English,2,0
JpxBjmozo45PUXDPbFABJC,Creating the French Look: Inspirational ideas and 25 step-by-step projects,Annie Sloan,Ryland Peters & Small,9781782495031,English,8,4.5
FBqC8SvL8kSw5Jtntxku2U,The French Room,Betty Lou Phillips,Gibbs Smith,9781423621652,English,6,5.0
J3KzZmDLAD6akcGuZLx5xj,Horses and Homes,Jenifer Jordan,Gibbs Smith,9781423612544,English,8,0
P8hfeiNeJgXQjnYffj7s84,SOUTHERN LIVING 101 Decorating Ideas: The Ultimate Guide to Southern Style,The Editors of Southern Living,Time Inc. Books,9780848750985,English,4,5.0
ddayEoeEsrzwqh5gcq4KtH,Farrow & Ball,Brian Coleman,Gibbs Smith,9781423613657,English,4,0
T5S76jbamiuWEZ9fkRpAoA,Home,Ellen DeGeneres,Grand Central Life & Style,9781455533558,English,4,4.7
oGbB4WaDbuubfagWKVi9a2,Open Concept Houses,Francesc Zamora,HarperCollins,9780062694157,English,0,4.0
TuNZEUNHdvWNwTMRouXYiT,Villa Decor,Betty Lou Phillips,Gibbs Smith,9781423621713,English,0,0
WDFVQY6vzgQn5RgAnHT4q3,Charles Faudree Interiors,Charles Faudree,Gibbs Smith,9781423608103,English,2,5.0
Yt4FRxYbUBdSTHxsd8WeWf,150 Best of the Best House Ideas,Francesc Zamora,HarperCollins,9780062444646,English,2,4.0
CEB7JkGzZ2z3EfYtGCKZiA,Contemporary Western Design,Thea Marx,Gibbs Smith,9781423609254,English,3,0
FNwCXWt84mwyAmav4fJuVL,Prescriptions for a Healthy House: A Practical Guide for Architects| Builders & Homeowners| Edition 3,Paula Baker-Laporte,New Society Publisher,9781550924107,English,9,5.0
4YvsPx6ouHGVbhEHUZKZPt,Early American Country Interiors,Tim Tanner,Gibbs Smith,9781423632771,English,9,4.5
2RZzZdZphqHmUVQ2mFW6oL,Mexican Country Style| Pb,Karen Witynski,Gibbs Smith,9781423610281,English,0,0
H9FcrojdaLF9JBUgNHmjjo,The Kinfolk Home: Interiors for Slow Living,Nathan Williams,Artisan Books,9781579656805,English,7,4.5
DySiiN33G6hTxgHdYz7AuN,Swedish Country Interiors,Rhonda Eleish,Gibbs Smith,9781423612421,English,4,0
DMQbivcMY7AH4TkPPCX6ZE,Style Me Vintage: Home: A practical and inspirational guide to retro interior design,Keeley Harris,Pavilion Books,9781910496671,English,3,0
3fuEtotHS85jNbSYuQLRSQ,150 Best New Kitchen Ideas,Manel Gutierrez,HarperCollins,9780062396136,English,5,4.8
7DNQKQXxUzoNk6LjAZDqKJ,How to Start a Home-Based Interior Design Business: Edition 5,Nita Phillips,Rowman & Littlefield,9780762756179,English,9,3.7
9VbLM745gXjEJbaSgjNoXx,Southern Mountain Living,Lynn Monday,Gibbs Smith,9781423632849,English,9,5.0
BD9RtVfSXfRf4XwgTgAKvC,Easy Luxury: An expert guide to creating your perfect home,Darren Palmer,Allen & Unwin,9781743438701,English,8,0
naGi57ZdoMRUhyakWNV3LT,150 Best New Bathroom Ideas,Francesc Zamora,HarperCollins,9780062396150,English,3,4.8
iKoDmEYYFNHLbTXemyzP5w,Charles Faudree Country French Legacy,Jenifer Jordan,Gibbs Smith,9781423638551,English,9,5.0
UFGtSpsf5ryiRVtse6Vmai,Open Concept Apartments,Francesc Zamora,HarperCollins,9780062840615,English,7,0
nzvA5hbb2atUik29M2FWLy,150 Best Mini Interior Ideas,Francesc Zamora,Harper Collins,9780062383327,English,6,3.9
PFSUZBqWLaLbKn8dHYEmMi,The Complete Home Decorating Idea Book: Thousands of Idea for Windows| Walls| Ceilings and Floors,Kathleen Stoehr,Charles Randall International,9781890379162,English,4,4.6
R4LzrFGzCwkQeePEyifGxx,Organized Simplicity: The Clutter-Free Approach to Intentional Living,Tsh Oxenreider,Penguin,9781440313608,English,7,3.8
7Ne4MsKDNiLNbNLZwKUQzd,The Biggle Garden Book: Vegetables| Small Fruits and Flowers for Pleasure and Profit,Jacob Biggle,Simon and Schuster,9781628739121,English,4,0
ZFbBhoxYeSvFLbLhrssiCy,Worms Eat My Garbage| 35th Anniversary Edition: How to Set Up and Maintain a Worm Composting System: Compost Food Waste| Produce Fertilizer for Houseplants and Garden| and Educate Your Kids and Family,Mary Appelhof,Storey Publishing,9781612129488,English,6,4.2
TY8arYMMaj9fXP2tbkDK2a,Companion Planting: Organic Gardening Tips and Tricks for Healthier| Happier Plants,Allison Greer,Simon and Schuster,9781510742604,English,2,0
3eqPFSD9fpeqvgqgRGpZr2,Goodbye| Things: The New Japanese Minimalism,Fumio Sasaki,W. W. Norton & Company,9780393609042,English,1,4.7
9gjpQWdrUapeHcFJpJ4w7X,Natural Skincare Recipes: Over 30 Recipes That You Can Make In Your Own Kitchen,Jamie Geurtjens,eBookIt.com,9781456622725,English,7,4.6
7jxNcXEK68WET9JvcmGL6Z,The Natural Cleaning Handbook: Homemade Hand Sanitizers| Disinfectants| Air Purifiers| and More,Natalie Wise,Simon and Schuster,9781680996944,English,0,0
4YpPAwjLgjb3RjvwT8rpFV,101 Easy Homemade Products for Your Skin| Health & Home: A Nerdy Farm Wife's All-Natural DIY Projects Using Commonly Found Herbs| Flowers & Other Plants,Jan Berry,Page Street Publishing,9781624142086,English,6,4.6
NWeAYLPZ3gYboYawu3V4eZ,Naturally Bug-Free: 75 Nontoxic Recipes for Repelling Mosquitoes| Ticks| Fleas| Ants| Moths & Other Pesky Insects,Stephanie L. Tourles,Storey Publishing,9781612125978,English,6,5.0
XLyjysbVZfw6qyURVYPyyG,The Modern Organic Home: 100+ DIY Cleaning Products| Organization Tips| and Household Hacks,Natalie Wise,Simon and Schuster,9781680993103,English,8,0
SekxnMaZPVste47FJjAJEZ,Simply Clean: The Proven Method for Keeping Your Home Organized| Clean| and Beautiful in Just 10 Minutes a Day,Becky Rapinchuk,Simon and Schuster,9781501158803,English,4,3.5
EgPhsEKUZLRwcBehWXg2Li,celebraTORI: Unleashing Your Inner Party Planner to Entertain Friends and Family,Tori Spelling,Simon and Schuster,9781451628630,English,1,4.4
mXv9gkzMUzKvJTyNFvNCsY,The Complete Idiot's Guide to Composting: Turn Your Organic Waste Material into Black Gold,Chris McLaughlin,Penguin,9781101197790,English,8,4.0
crkaRrNMwqzffDA99ky9mU,Rodale's Basic Organic Gardening: A Beginner's Guide to Starting a Healthy Garden,Deborah L. Martin,Rodale Books,9781609619855,English,3,4.7
9MeZAb2JEcAWDYD7qxCKrv,The Beginner's Guide to Hunting Deer for Food,Jackson Landers,Storey Publishing,9781603427159,English,2,4.6
e3Ww5L7UsMmPHFk4EaczSs,Clean Mama's Guide to a Healthy Home: The Simple| Room-by-Room Plan for a Natural Home,Becky Rapinchuk,HarperCollins,9780062856333,English,2,3.0
F3Aav7djbzSanwFR6Bu2fy,The Naturally Clean Home: 150 Super-Easy Herbal Formulas for Green Cleaning,Karyn Siegel-Maier,Storey Publishing,9781603420075,English,2,4.2
5SGvp6PTC26dhvXC8ncgxA,Fix It| Make It| Grow It| Bake It: The D.I.Y. Guide to the Good Life,Billee Sharp,Simon and Schuster,9781573445306,English,2,4.0
JF43pjxLRYtMBMcN3UZ8jK,The Toxin-Free Home: A Guide to Maintaining a Clean| Eco-Friendly| and Healthy Home,Alison Haynes,Skyhorse,9781510703117,English,4,0
M3TShSzm2ebPKZHyUgHzKx,The Mini Farming Bible: The Complete Guide to Self-Sufficiency on ¼ Acre,Brett L. Markham,Simon and Schuster,9781632200471,English,6,4.7
nA7qmBmnyt7RcV9wVTbR8H,Can It & Ferment It: More Than 75 Satisfying Small-Batch Canning and Fermentation Recipes for the Whole Year,Stephanie Thurow,Simon and Schuster,9781510717435,English,0,4.0
kNTfdfzTt78NebGrhKTDUP,Gardening When It Counts: Growing Food in Hard Times,Steve Solomon,New Society Publisher,9781550923858,English,9,4.4
VNvfg83Mp7w4UMHrgmEc86,Composting For Dummies,Cathy Cromell,John Wiley & Sons,9780470631263,English,5,4.0
VHvDtDXrfoy3zEvPfsvsR8,The Organic Composting Handbook: Techniques for a Healthy| Abundant Garden,Dede Cummings,Simon and Schuster,9781629142609,English,0,0
F9VZki6aJ5woh5t4KEojQv,The Green Bride Guide: How to Create an Earth-Friendly Wedding on Any Budget,Kate L Harrison,Sourcebooks| Inc.,9781402228698,English,3,5.0
49BHvajgnRxrczUNoFmNdg,Home Comforts: The Art and Science of Keeping House,Cheryl Mendelson,Simon and Schuster,9780743272384,English,6,4.1
PDznUroBPRNw2jpYSWhLRD,Reclaiming Our Food: How the Grassroots Food Movement Is Changing the Way We Eat,Tanya Denckla Cobb,Storey Publishing,9781603427692,English,2,3.3
jwuoFZHnUaUeSDqvwgEZ3t,Bokashi Composting: Scraps to Soil in Weeks,Adam Footer,New Society Publishers,9781550925494,English,5,4.9
J32QAF6REBDCHDEK62iSaV,What's Wrong with My Houseplant?: Save Your Indoor Plants with 100% Organic Solutions,David Deardorff,Timber Press,9781604697360,English,9,0
Qju7wZERCPstEzhKpcf3gt,Citizen Farmers: The Biodynamic Way to Grow Healthy Food| Build Thriving Communities| and Give Back to the Earth,Daron Joffe,ABRAMS,9781613126011,English,1,0
YUYK5Tfo7E9UcHWBkeXJMe,The Backyard Homestead: Produce all the food you need on just a quarter acre!,Carleen Madigan,Storey Publishing,9781603425148,English,3,4.4
AuPVnpP37abfjwQ4cgpQx2,Biodynamic Gardening: Grow Healthy Plants and Amazing Produce with the Help of the Moon and Nature's Cycles,DK,Penguin,9781465441034,English,1,0
FYJDqqCwPArNY8qpdvmzYz,The Complete Idiot's Guide To Raising Chickens: Everything You Need to Know to Care for Your Own Flock of Chickens,Jerome D. Belanger,Penguin,9781101223710,English,9,4.0
aNrnq3r65uzFsQDjx5t4gJ,Organic Housekeeping: In Which the Non-Toxic Avenger Shows You How to Improve Your Health and That of Your Family| While You Save Time| Money| and| Perhaps| Your Sanity,Ellen Sandbeck,Simon and Schuster,9781416595700,English,7,4.0
WJukrx29JGdfRa7Js4L7yB,The Backyard Homestead Seasonal Planner: What to Do & When to Do It in the Garden| Orchard| Barn| Pasture & Equipment Shed,Ann Larkin Hansen,Storey Publishing,9781612126982,English,6,0
hiScoRNVLVt2eBYEr8g6DL,All You Need Is Less: The Eco-friendly Guide to Guilt-Free Green Living and Stress-Free Simplicity,Madeleine Somerville,Simon and Schuster,9781936740918,English,4,3.9
QnnzwJkGBjsGnuHanM7HBh,The Complete Idiot's Guide to Urban Homesteading: Reap Nature’s Bounty Wherever You Live,Sundari Kraft,Penguin,9781101529003,English,9,4.3
7RcXpmWhkqaaN98WsDNp3H,No-Waste Kitchen Gardening: Regrow Your Leftover Greens| Stalks| Seeds| and More,Katie Elzer-Peters,Cool Springs Press,9780760361610,English,1,4.0
jaoiama5idJBYQswjdfiqF,Dogscaping: Creating the Perfect Backyard and Garden for You and Your Dog,Thomas Barthel,Fox Chapel Publishing,9781935484950,English,1,3.5
PgmWjxZFKc9rgTovtp5AVw,Small-Scale Livestock Farming: A Grass-Based Approach for Health| Sustainability| and Profit,Carol Ekarius,Storey Publishing,9781603427340,English,1,0
3hcAJqEJuMjwyaFyHykpJV,The Homesteading Handbook: A Back to Basics Guide to Growing Your Own Food| Canning| Keeping Chickens| Generating Your Own Energy| Crafting| Herbal Medicine| and More,Abigail Gehring,Simon and Schuster,9781626369238,English,7,4.0
fTf7YqJLXfz6B5htDFyxAm,The Ultimate Guide to Natural Farming and Sustainable Living: Permaculture for Beginners,Nicole Faires,Skyhorse,9781510702127,English,6,3.7
a3WxePVPWe6QgGv4bCGgvP,The Organically Clean Home: 150 Everyday Organic Cleaning Products You Can Make Yourself--The Natural| Chemical-Free Way,Becky Rapinchuk,Simon and Schuster,9781440572524,English,3,4.2
Dij9eUW63ktpZ4F5c2bjxG,Making Hay: How to Cut| Dry| Rake| Gather| and Store a Nourishing Crop. A Storey BASICS® Title,Ann Larkin Hansen,Storey Publishing,9781612123684,English,4,0
gYSrjd7Uucq8t48YoBGn5k,The Compost-Powered Water Heater: How to heat your greenhouse| pool| or buildings with only compost!,Gaelan Brown,The Countryman Press,9781581577044,English,8,4.3
AYDoWsoDnCXBwrtknJhLwb,Farewell| My Subaru: One Man's Search for Happiness Living Green Off the Grid,Doug Fine,Villard,9780345504609,English,2,3.2
Sy9up8AXGrUqC6RpK9cLYe,The Complete Idiot's Guide to Preserving Food: Can It. Freeze It. Pickle It. Preserve It. Here’s How.,Karen K. Brees| Ph.D.,Penguin,9781101081990,English,3,0
jx5Go7gYWotEafX5JrucbP,Getting Started in Permaculture: 50 Practical Projects to Build and Design Productive Gardens| 2nd Edition| Edition 2,Ross Mars,Chelsea Green Publishing,9781603581530,English,6,3.5
EomrC3yTo2zNnaVG6jMVee,Twelve by Twelve: A One-Room Cabin Off the Grid and Beyond the American Dream,Bill Powers,New World Library,9781577318989,English,9,3.1
BH2Ahd5VyMSUZd5DGpfGVt,Veg in One Bed: How to Grow an Abundance of Food in One Raised Bed| Month by Month,Huw Richards,Penguin,9781465499035,English,8,0
XQyuDXhYgGxkTD4H5SjL7f,The Complete Guide to Building Backyard Ponds| Fountains| and Waterfalls for Homeowners: Everything You Need to Know Explained Simply,Melissa Samaroo,Atlantic Publishing Company,9781601385987,English,2,2.3
fRxfrqj3LR4nbZrA7UzWAa,Designing with Succulents,Debra Lee Baldwin,Timber Press,9781604698312,English,8,5.0
5KShXmH58mg6WtdX6dneuW,The Biggle Garden Book: Vegetables| Small Fruits and Flowers for Pleasure and Profit,Jacob Biggle,Simon and Schuster,9781628739121,English,8,0
Q5CT746KEBZTqPNsrYzZ45,Hypertufa Containers: Creating and Planting an Alpine Trough Garden,Lori Chips,Timber Press,9781604698688,English,7,4.5
hfiBbKtENvwpFA5C3eS3nS,Worms Eat My Garbage| 35th Anniversary Edition: How to Set Up and Maintain a Worm Composting System: Compost Food Waste| Produce Fertilizer for Houseplants and Garden| and Educate Your Kids and Family,Mary Appelhof,Storey Publishing,9781612129488,English,1,4.2
aRw7TmRS7XZVvCTJ3cn4uK,Companion Planting: Organic Gardening Tips and Tricks for Healthier| Happier Plants,Allison Greer,Simon and Schuster,9781510742604,English,0,0
7E8nExzigFiixmMBZkv78d,The New Low-Maintenance Garden: How to Have a Beautiful| Productive Garden and the Time to Enjoy It,Valerie Easton,Timber Press,9781604691368,English,5,1.8
DtVUKUNhEvvNJdH3NLvSEn,The Less Is More Garden: Big Ideas for Designing Your Small Yard,Susan Morrison,Timber Press,9781604698398,English,7,2.0
HZtranSyb4s3RPqeJ4KyaY,Color Concrete Garden Projects: Make Your Own Planters| Furniture| and Fire Pits Using Creative Techniques and Vibrant Finishes,Nathan Smith,Timber Press,9781604697322,English,3,5.0
PfNXvpjhkdKwpEfrA93uuF,The Proven Winners Garden Book: Simple Plans| Picture-Perfect Plants| and Expert Advice for Creating a Gorgeous Garden,Ruth Rogers Clausen,Timber Press,9781604698978,English,4,1.0
Akrt3Qe6CWZhg3hiMFKmsu,Crafting with Wood Pallets: Projects for Rustic Furniture| Decor| Art| Gifts and more,Becky Lamb,Simon and Schuster,9781612434971,English,1,4.4
coWDzgKivwQ2TbiiYkwP54,Deer-Resistant Design: Fence-free Gardens that Thrive Despite the Deer,Karen Chapman,Timber Press,9781604699326,English,1,0
J9Jhr96PVfTw9npsoikiBr,The Urban Farm Handbook: City-Slicker Resources for Growing| Raising| Sourcing| Trading| and Preparing What You Eat,Annette Cottrell,Skipstone,9781594856389,English,7,0
Y4kEhEpmVenzorMYw92oMq,The Ultimate Guide to Growing Your Own Food: Save Money| Live Better| and Enjoy Life with Food from Your Garden or Orchard,Monte Burch,Simon and Schuster,9781628730067,English,2,0
KcLwjBhGuQSVvnBR22JHeL,Rodale's Basic Organic Gardening: A Beginner's Guide to Starting a Healthy Garden,Deborah L. Martin,Rodale Books,9781609619855,English,0,4.7
HXEZSr26fxykiWAsTFdP7P,Rooted in Design: Sprout Home's Guide to Creative Indoor Planting,Tara Heibel,Ten Speed Press,9781607746980,English,2,5.0
MrPZ2LQYKyvNLzRu3kNFZd,Fix It| Make It| Grow It| Bake It: The D.I.Y. Guide to the Good Life,Billee Sharp,Simon and Schuster,9781573445306,English,8,4.0
2GDwfEPaTSPuKut82pbEdT,Planting the Natural Garden,Piet Oudolf,Timber Press,9781604699746,English,0,5.0
gXuMAh9aDg5USHCD7iJAkH,The Mini Farming Bible: The Complete Guide to Self-Sufficiency on ¼ Acre,Brett L. Markham,Simon and Schuster,9781632200471,English,0,4.7
ZBFnE8GvzZvUVzBN4hDaen,Wood Pallet Projects: Cool and Easy-to-Make Projects for the Home and Garden,Chris Gleason,Fox Chapel Publishing,9781607650898,English,2,0
7A2n9neZsFiSUtAAjxHTbc,Gardening When It Counts: Growing Food in Hard Times,Steve Solomon,New Society Publisher,9781550923858,English,0,4.4
DJntxxjaYsxPxTuXcpfvau,Winter Gardening in the Maritime Northwest: Cool Season Crops for the Year-Round Gardener,Binda Colebrook,New Society Publishers,9781550925005,English,8,0
EoM265H5F9nXWVpY3Sn3VX,150 Best Terrace and Balcony Ideas,Irene Alegre,Harper Collins,9780062283375,English,3,4.6
iEWERJUomcK6iNHnc4YnKB,Composting For Dummies,Cathy Cromell,John Wiley & Sons,9780470631263,English,4,4.0
